Gene stable ID	Protein stable ID
ENSJJAG00000020429	ENSJJAP00000019487
ENSJJAG00000020430	ENSJJAP00000019492
ENSJJAG00000020430	ENSJJAP00000019499
ENSJJAG00000020431	ENSJJAP00000019490
ENSJJAG00000020432	ENSJJAP00000019493
ENSJJAG00000020433	ENSJJAP00000019504
ENSJJAG00000020434	ENSJJAP00000019491
ENSJJAG00000020435	ENSJJAP00000019494
ENSJJAG00000020435	ENSJJAP00000019498
ENSJJAG00000020436	ENSJJAP00000019495
ENSJJAG00000020437	ENSJJAP00000019497
ENSJJAG00000020438	ENSJJAP00000019496
ENSJJAG00000020439	ENSJJAP00000019517
ENSJJAG00000020440	ENSJJAP00000019501
ENSJJAG00000020441	ENSJJAP00000019502
ENSJJAG00000020441	ENSJJAP00000019509
ENSJJAG00000020442	ENSJJAP00000019518
ENSJJAG00000020443	ENSJJAP00000019500
ENSJJAG00000020444	ENSJJAP00000019506
ENSJJAG00000020445	ENSJJAP00000019505
ENSJJAG00000020446	ENSJJAP00000019507
ENSJJAG00000020447	ENSJJAP00000019508
ENSJJAG00000020448	ENSJJAP00000019510
ENSJJAG00000020449	ENSJJAP00000019511
ENSJJAG00000020449	ENSJJAP00000019514
ENSJJAG00000020450	ENSJJAP00000019513
ENSJJAG00000020451	ENSJJAP00000019512
ENSJJAG00000020452	ENSJJAP00000019519
ENSJJAG00000020453	ENSJJAP00000019515
ENSJJAG00000020454	ENSJJAP00000019520
ENSJJAG00000020455	ENSJJAP00000019524
ENSJJAG00000020456	ENSJJAP00000019522
ENSJJAG00000020457	ENSJJAP00000019523
ENSJJAG00000020458	ENSJJAP00000019525
ENSJJAG00000020458	ENSJJAP00000019529
ENSJJAG00000020459	ENSJJAP00000019527
ENSJJAG00000020459	ENSJJAP00000019531
ENSJJAG00000020460	ENSJJAP00000019526
ENSJJAG00000020461	ENSJJAP00000019542
ENSJJAG00000020461	ENSJJAP00000019549
ENSJJAG00000020462	ENSJJAP00000019528
ENSJJAG00000020463	ENSJJAP00000019530
ENSJJAG00000020464	ENSJJAP00000019537
ENSJJAG00000020465	ENSJJAP00000019532
ENSJJAG00000020466	ENSJJAP00000019534
ENSJJAG00000020467	ENSJJAP00000019533
ENSJJAG00000020468	ENSJJAP00000019538
ENSJJAG00000020469	ENSJJAP00000019545
ENSJJAG00000020470	ENSJJAP00000019548
ENSJJAG00000020470	ENSJJAP00000019550
ENSJJAG00000020470	ENSJJAP00000019551
ENSJJAG00000020471	ENSJJAP00000019540
ENSJJAG00000020471	ENSJJAP00000019543
ENSJJAG00000020472	ENSJJAP00000019535
ENSJJAG00000020472	ENSJJAP00000019539
ENSJJAG00000020473	ENSJJAP00000019536
ENSJJAG00000020474	ENSJJAP00000019541
ENSJJAG00000020475	ENSJJAP00000019566
ENSJJAG00000020476	ENSJJAP00000019561
ENSJJAG00000020477	ENSJJAP00000019544
ENSJJAG00000020477	ENSJJAP00000019546
ENSJJAG00000020478	ENSJJAP00000019556
ENSJJAG00000020479	ENSJJAP00000019547
ENSJJAG00000020480	ENSJJAP00000019588
ENSJJAG00000020481	ENSJJAP00000019569
ENSJJAG00000020481	ENSJJAP00000019571
ENSJJAG00000020481	ENSJJAP00000019579
ENSJJAG00000020482	ENSJJAP00000019562
ENSJJAG00000020482	ENSJJAP00000019570
ENSJJAG00000020483	ENSJJAP00000019560
ENSJJAG00000020483	ENSJJAP00000019563
ENSJJAG00000020484	ENSJJAP00000019552
ENSJJAG00000020485	ENSJJAP00000019577
ENSJJAG00000020486	ENSJJAP00000019555
ENSJJAG00000020487	ENSJJAP00000019553
ENSJJAG00000020488	ENSJJAP00000019554
ENSJJAG00000020488	ENSJJAP00000019557
ENSJJAG00000020489	ENSJJAP00000019575
ENSJJAG00000020490	ENSJJAP00000019568
ENSJJAG00000020491	ENSJJAP00000019559
ENSJJAG00000020492	ENSJJAP00000019573
ENSJJAG00000020493	ENSJJAP00000019558
ENSJJAG00000020494	ENSJJAP00000019615
ENSJJAG00000020494	ENSJJAP00000019616
ENSJJAG00000020494	ENSJJAP00000019617
ENSJJAG00000020495	ENSJJAP00000019564
ENSJJAG00000020496	ENSJJAP00000019567
ENSJJAG00000020497	ENSJJAP00000019565
ENSJJAG00000020498	ENSJJAP00000019572
ENSJJAG00000020499	ENSJJAP00000019576
ENSJJAG00000020500	ENSJJAP00000019614
ENSJJAG00000020500	ENSJJAP00000019623
ENSJJAG00000020501	ENSJJAP00000019578
ENSJJAG00000020502	ENSJJAP00000019587
ENSJJAG00000020502	ENSJJAP00000019590
ENSJJAG00000020503	ENSJJAP00000019580
ENSJJAG00000020504	ENSJJAP00000019619
ENSJJAG00000020504	ENSJJAP00000019627
ENSJJAG00000020505	ENSJJAP00000019574
ENSJJAG00000020506	ENSJJAP00000019582
ENSJJAG00000020507	ENSJJAP00000019603
ENSJJAG00000020507	ENSJJAP00000019607
ENSJJAG00000020508	ENSJJAP00000019584
ENSJJAG00000020509	ENSJJAP00000019581
ENSJJAG00000020510	ENSJJAP00000019585
ENSJJAG00000020511	ENSJJAP00000019592
ENSJJAG00000020512	ENSJJAP00000019583
ENSJJAG00000020513	ENSJJAP00000019591
ENSJJAG00000020514	ENSJJAP00000019586
ENSJJAG00000020515	ENSJJAP00000019598
ENSJJAG00000020516	ENSJJAP00000019595
ENSJJAG00000020517	ENSJJAP00000019589
ENSJJAG00000020518	ENSJJAP00000019593
ENSJJAG00000020519	ENSJJAP00000019602
ENSJJAG00000020520	ENSJJAP00000019596
ENSJJAG00000020521	ENSJJAP00000019594
ENSJJAG00000020522	ENSJJAP00000019601
ENSJJAG00000020523	ENSJJAP00000019599
ENSJJAG00000020524	ENSJJAP00000019597
ENSJJAG00000020525	ENSJJAP00000019600
ENSJJAG00000020526	ENSJJAP00000019612
ENSJJAG00000020527	ENSJJAP00000019604
ENSJJAG00000020528	ENSJJAP00000019632
ENSJJAG00000020528	ENSJJAP00000019644
ENSJJAG00000020528	ENSJJAP00000019650
ENSJJAG00000020529	ENSJJAP00000019634
ENSJJAG00000020530	ENSJJAP00000019605
ENSJJAG00000020531	ENSJJAP00000019610
ENSJJAG00000020531	ENSJJAP00000019611
ENSJJAG00000020531	ENSJJAP00000019613
ENSJJAG00000020532	ENSJJAP00000019606
ENSJJAG00000020533	ENSJJAP00000019608
ENSJJAG00000020534	ENSJJAP00000019636
ENSJJAG00000020534	ENSJJAP00000019646
ENSJJAG00000020535	ENSJJAP00000019618
ENSJJAG00000020535	ENSJJAP00000019622
ENSJJAG00000020536	ENSJJAP00000019609
ENSJJAG00000020537	ENSJJAP00000019635
ENSJJAG00000020537	ENSJJAP00000019643
ENSJJAG00000020538	ENSJJAP00000019621
ENSJJAG00000020538	ENSJJAP00000019630
ENSJJAG00000020539	ENSJJAP00000019658
ENSJJAG00000020539	ENSJJAP00000019662
ENSJJAG00000020539	ENSJJAP00000019666
ENSJJAG00000020539	ENSJJAP00000019676
ENSJJAG00000020541	ENSJJAP00000019638
ENSJJAG00000020542	ENSJJAP00000019625
ENSJJAG00000020543	ENSJJAP00000019620
ENSJJAG00000020544	ENSJJAP00000019629
ENSJJAG00000020545	ENSJJAP00000019624
ENSJJAG00000020546	ENSJJAP00000019626
ENSJJAG00000020547	ENSJJAP00000019631
ENSJJAG00000020548	ENSJJAP00000019654
ENSJJAG00000020548	ENSJJAP00000019655
ENSJJAG00000020549	ENSJJAP00000019645
ENSJJAG00000020549	ENSJJAP00000019653
ENSJJAG00000020550	ENSJJAP00000019628
ENSJJAG00000020551	ENSJJAP00000019637
ENSJJAG00000020551	ENSJJAP00000019642
ENSJJAG00000020552	ENSJJAP00000019641
ENSJJAG00000020552	ENSJJAP00000019647
ENSJJAG00000020553	ENSJJAP00000019633
ENSJJAG00000020553	ENSJJAP00000019640
ENSJJAG00000020554	ENSJJAP00000019651
ENSJJAG00000020555	ENSJJAP00000019639
ENSJJAG00000020556	ENSJJAP00000019731
ENSJJAG00000020556	ENSJJAP00000019737
ENSJJAG00000020556	ENSJJAP00000019742
ENSJJAG00000020556	ENSJJAP00000019751
ENSJJAG00000020557	ENSJJAP00000019648
ENSJJAG00000020558	ENSJJAP00000019649
ENSJJAG00000020559	ENSJJAP00000019691
ENSJJAG00000020559	ENSJJAP00000019694
ENSJJAG00000020560	ENSJJAP00000019652
ENSJJAG00000020561	ENSJJAP00000019659
ENSJJAG00000020562	ENSJJAP00000019656
ENSJJAG00000020562	ENSJJAP00000019660
ENSJJAG00000020563	ENSJJAP00000019671
ENSJJAG00000020563	ENSJJAP00000019677
ENSJJAG00000020563	ENSJJAP00000019681
ENSJJAG00000020564	ENSJJAP00000019664
ENSJJAG00000020564	ENSJJAP00000019670
ENSJJAG00000020565	ENSJJAP00000019688
ENSJJAG00000020566	ENSJJAP00000019657
ENSJJAG00000020567	ENSJJAP00000019690
ENSJJAG00000020567	ENSJJAP00000019695
ENSJJAG00000020568	ENSJJAP00000019693
ENSJJAG00000020568	ENSJJAP00000019698
ENSJJAG00000020569	ENSJJAP00000019667
ENSJJAG00000020569	ENSJJAP00000019673
ENSJJAG00000020570	ENSJJAP00000019665
ENSJJAG00000020571	ENSJJAP00000019661
ENSJJAG00000020572	ENSJJAP00000019663
ENSJJAG00000020573	ENSJJAP00000019669
ENSJJAG00000020574	ENSJJAP00000019668
ENSJJAG00000020575	ENSJJAP00000019678
ENSJJAG00000020576	ENSJJAP00000019672
ENSJJAG00000020576	ENSJJAP00000019675
ENSJJAG00000020577	ENSJJAP00000019680
ENSJJAG00000020577	ENSJJAP00000019683
ENSJJAG00000020578	ENSJJAP00000019703
ENSJJAG00000020578	ENSJJAP00000019707
ENSJJAG00000020578	ENSJJAP00000019712
ENSJJAG00000020578	ENSJJAP00000019717
ENSJJAG00000020579	ENSJJAP00000019692
ENSJJAG00000020580	ENSJJAP00000019687
ENSJJAG00000020581	ENSJJAP00000019682
ENSJJAG00000020582	ENSJJAP00000019674
ENSJJAG00000020583	ENSJJAP00000019684
ENSJJAG00000020584	ENSJJAP00000019679
ENSJJAG00000020585	ENSJJAP00000019716
ENSJJAG00000020585	ENSJJAP00000019722
ENSJJAG00000020585	ENSJJAP00000019724
ENSJJAG00000020586	ENSJJAP00000019685
ENSJJAG00000020587	ENSJJAP00000019718
ENSJJAG00000020588	ENSJJAP00000019689
ENSJJAG00000020589	ENSJJAP00000019686
ENSJJAG00000020590	ENSJJAP00000019704
ENSJJAG00000020590	ENSJJAP00000019708
ENSJJAG00000020590	ENSJJAP00000019709
ENSJJAG00000020590	ENSJJAP00000019719
ENSJJAG00000020590	ENSJJAP00000019720
ENSJJAG00000020591	ENSJJAP00000019696
ENSJJAG00000020591	ENSJJAP00000019700
ENSJJAG00000020592	ENSJJAP00000019793
ENSJJAG00000020593	ENSJJAP00000019740
ENSJJAG00000020594	ENSJJAP00000019714
ENSJJAG00000020595	ENSJJAP00000019697
ENSJJAG00000020596	ENSJJAP00000019706
ENSJJAG00000020597	ENSJJAP00000019713
ENSJJAG00000020598	ENSJJAP00000019699
ENSJJAG00000020599	ENSJJAP00000019705
ENSJJAG00000020600	ENSJJAP00000019702
ENSJJAG00000020601	ENSJJAP00000019701
ENSJJAG00000020602	ENSJJAP00000019725
ENSJJAG00000020603	ENSJJAP00000019710
ENSJJAG00000020604	ENSJJAP00000019715
ENSJJAG00000020604	ENSJJAP00000019723
ENSJJAG00000020605	ENSJJAP00000019711
ENSJJAG00000020606	ENSJJAP00000019721
ENSJJAG00000020607	ENSJJAP00000019761
ENSJJAG00000020608	ENSJJAP00000019730
ENSJJAG00000020608	ENSJJAP00000019736
ENSJJAG00000020609	ENSJJAP00000019763
ENSJJAG00000020609	ENSJJAP00000019772
ENSJJAG00000020610	ENSJJAP00000019739
ENSJJAG00000020610	ENSJJAP00000019745
ENSJJAG00000020611	ENSJJAP00000019743
ENSJJAG00000020612	ENSJJAP00000019726
ENSJJAG00000020613	ENSJJAP00000019727
ENSJJAG00000020614	ENSJJAP00000019728
ENSJJAG00000020615	ENSJJAP00000019729
ENSJJAG00000020616	ENSJJAP00000019750
ENSJJAG00000020616	ENSJJAP00000019754
ENSJJAG00000020617	ENSJJAP00000019733
ENSJJAG00000020617	ENSJJAP00000019741
ENSJJAG00000020618	ENSJJAP00000019738
ENSJJAG00000020618	ENSJJAP00000019746
ENSJJAG00000020619	ENSJJAP00000019758
ENSJJAG00000020619	ENSJJAP00000019759
ENSJJAG00000020620	ENSJJAP00000019735
ENSJJAG00000020621	ENSJJAP00000019732
ENSJJAG00000020622	ENSJJAP00000019734
ENSJJAG00000020623	ENSJJAP00000019958
ENSJJAG00000020623	ENSJJAP00000019994
ENSJJAG00000020623	ENSJJAP00000020005
ENSJJAG00000020624	ENSJJAP00000019747
ENSJJAG00000020624	ENSJJAP00000019749
ENSJJAG00000020624	ENSJJAP00000019752
ENSJJAG00000020625	ENSJJAP00000019744
ENSJJAG00000020626	ENSJJAP00000019748
ENSJJAG00000020626	ENSJJAP00000019756
ENSJJAG00000020627	ENSJJAP00000019767
ENSJJAG00000020628	ENSJJAP00000019757
ENSJJAG00000020629	ENSJJAP00000019768
ENSJJAG00000020629	ENSJJAP00000019773
ENSJJAG00000020630	ENSJJAP00000019753
ENSJJAG00000020631	ENSJJAP00000019801
ENSJJAG00000020632	ENSJJAP00000019774
ENSJJAG00000020632	ENSJJAP00000019781
ENSJJAG00000020632	ENSJJAP00000019782
ENSJJAG00000020633	ENSJJAP00000019776
ENSJJAG00000020634	ENSJJAP00000019755
ENSJJAG00000020635	ENSJJAP00000019762
ENSJJAG00000020635	ENSJJAP00000019769
ENSJJAG00000020636	ENSJJAP00000019760
ENSJJAG00000020637	ENSJJAP00000019764
ENSJJAG00000020638	ENSJJAP00000019765
ENSJJAG00000020639	ENSJJAP00000019771
ENSJJAG00000020639	ENSJJAP00000019778
ENSJJAG00000020640	ENSJJAP00000019766
ENSJJAG00000020641	ENSJJAP00000019804
ENSJJAG00000020641	ENSJJAP00000019809
ENSJJAG00000020641	ENSJJAP00000019816
ENSJJAG00000020641	ENSJJAP00000019818
ENSJJAG00000020641	ENSJJAP00000019822
ENSJJAG00000020642	ENSJJAP00000019770
ENSJJAG00000020643	ENSJJAP00000019797
ENSJJAG00000020644	ENSJJAP00000019775
ENSJJAG00000020644	ENSJJAP00000019779
ENSJJAG00000020645	ENSJJAP00000019780
ENSJJAG00000020646	ENSJJAP00000019784
ENSJJAG00000020646	ENSJJAP00000019785
ENSJJAG00000020647	ENSJJAP00000019777
ENSJJAG00000020648	ENSJJAP00000019783
ENSJJAG00000020649	ENSJJAP00000019796
ENSJJAG00000020650	ENSJJAP00000019788
ENSJJAG00000020650	ENSJJAP00000019791
ENSJJAG00000020651	ENSJJAP00000019820
ENSJJAG00000020651	ENSJJAP00000019826
ENSJJAG00000020652	ENSJJAP00000019787
ENSJJAG00000020653	ENSJJAP00000019789
ENSJJAG00000020654	ENSJJAP00000019810
ENSJJAG00000020654	ENSJJAP00000019815
ENSJJAG00000020655	ENSJJAP00000019786
ENSJJAG00000020656	ENSJJAP00000019795
ENSJJAG00000020657	ENSJJAP00000019790
ENSJJAG00000020658	ENSJJAP00000019792
ENSJJAG00000020658	ENSJJAP00000019798
ENSJJAG00000020659	ENSJJAP00000019794
ENSJJAG00000020660	ENSJJAP00000019800
ENSJJAG00000020661	ENSJJAP00000019799
ENSJJAG00000020662	ENSJJAP00000019803
ENSJJAG00000020663	ENSJJAP00000019817
ENSJJAG00000020663	ENSJJAP00000019823
ENSJJAG00000020664	ENSJJAP00000019807
ENSJJAG00000020665	ENSJJAP00000019802
ENSJJAG00000020666	ENSJJAP00000019842
ENSJJAG00000020666	ENSJJAP00000019848
ENSJJAG00000020667	ENSJJAP00000019805
ENSJJAG00000020668	ENSJJAP00000019806
ENSJJAG00000020669	ENSJJAP00000019808
ENSJJAG00000020669	ENSJJAP00000019811
ENSJJAG00000020670	ENSJJAP00000019814
ENSJJAG00000020671	ENSJJAP00000019812
ENSJJAG00000020672	ENSJJAP00000019813
ENSJJAG00000020673	ENSJJAP00000019837
ENSJJAG00000020673	ENSJJAP00000019843
ENSJJAG00000020674	ENSJJAP00000019819
ENSJJAG00000020675	ENSJJAP00000019904
ENSJJAG00000020675	ENSJJAP00000019911
ENSJJAG00000020676	ENSJJAP00000019832
ENSJJAG00000020677	ENSJJAP00000019821
ENSJJAG00000020677	ENSJJAP00000019825
ENSJJAG00000020678	ENSJJAP00000019829
ENSJJAG00000020679	ENSJJAP00000019827
ENSJJAG00000020680	ENSJJAP00000019824
ENSJJAG00000020681	ENSJJAP00000019841
ENSJJAG00000020681	ENSJJAP00000019850
ENSJJAG00000020682	ENSJJAP00000019853
ENSJJAG00000020682	ENSJJAP00000019858
ENSJJAG00000020682	ENSJJAP00000019872
ENSJJAG00000020683	ENSJJAP00000019828
ENSJJAG00000020684	ENSJJAP00000019830
ENSJJAG00000020684	ENSJJAP00000019836
ENSJJAG00000020685	ENSJJAP00000019859
ENSJJAG00000020686	ENSJJAP00000019839
ENSJJAG00000020687	ENSJJAP00000019833
ENSJJAG00000020688	ENSJJAP00000019831
ENSJJAG00000020688	ENSJJAP00000019835
ENSJJAG00000020688	ENSJJAP00000019838
ENSJJAG00000020689	ENSJJAP00000019881
ENSJJAG00000020689	ENSJJAP00000019890
ENSJJAG00000020689	ENSJJAP00000019899
ENSJJAG00000020689	ENSJJAP00000019905
ENSJJAG00000020690	ENSJJAP00000019834
ENSJJAG00000020691	ENSJJAP00000019844
ENSJJAG00000020691	ENSJJAP00000019847
ENSJJAG00000020691	ENSJJAP00000019852
ENSJJAG00000020692	ENSJJAP00000019840
ENSJJAG00000020693	ENSJJAP00000019849
ENSJJAG00000020694	ENSJJAP00000019862
ENSJJAG00000020694	ENSJJAP00000019865
ENSJJAG00000020694	ENSJJAP00000019869
ENSJJAG00000020695	ENSJJAP00000019851
ENSJJAG00000020695	ENSJJAP00000019855
ENSJJAG00000020695	ENSJJAP00000019857
ENSJJAG00000020696	ENSJJAP00000019845
ENSJJAG00000020697	ENSJJAP00000019846
ENSJJAG00000020698	ENSJJAP00000019882
ENSJJAG00000020699	ENSJJAP00000019864
ENSJJAG00000020699	ENSJJAP00000019868
ENSJJAG00000020700	ENSJJAP00000019854
ENSJJAG00000020701	ENSJJAP00000019856
ENSJJAG00000020702	ENSJJAP00000019893
ENSJJAG00000020702	ENSJJAP00000019909
ENSJJAG00000020703	ENSJJAP00000019861
ENSJJAG00000020703	ENSJJAP00000019867
ENSJJAG00000020704	ENSJJAP00000019866
ENSJJAG00000020705	ENSJJAP00000019889
ENSJJAG00000020706	ENSJJAP00000019860
ENSJJAG00000020707	ENSJJAP00000019880
ENSJJAG00000020707	ENSJJAP00000019885
ENSJJAG00000020707	ENSJJAP00000019891
ENSJJAG00000020708	ENSJJAP00000019863
ENSJJAG00000020709	ENSJJAP00000019887
ENSJJAG00000020709	ENSJJAP00000019896
ENSJJAG00000020710	ENSJJAP00000019870
ENSJJAG00000020711	ENSJJAP00000019871
ENSJJAG00000020712	ENSJJAP00000019894
ENSJJAG00000020713	ENSJJAP00000019875
ENSJJAG00000020713	ENSJJAP00000019878
ENSJJAG00000020714	ENSJJAP00000019873
ENSJJAG00000020715	ENSJJAP00000019874
ENSJJAG00000020716	ENSJJAP00000019876
ENSJJAG00000020717	ENSJJAP00000019883
ENSJJAG00000020717	ENSJJAP00000019892
ENSJJAG00000020719	ENSJJAP00000019897
ENSJJAG00000020720	ENSJJAP00000019879
ENSJJAG00000020721	ENSJJAP00000019877
ENSJJAG00000020722	ENSJJAP00000019900
ENSJJAG00000020723	ENSJJAP00000019941
ENSJJAG00000020723	ENSJJAP00000019946
ENSJJAG00000020723	ENSJJAP00000019956
ENSJJAG00000020724	ENSJJAP00000019888
ENSJJAG00000020725	ENSJJAP00000019884
ENSJJAG00000020726	ENSJJAP00000019886
ENSJJAG00000020727	ENSJJAP00000019949
ENSJJAG00000020727	ENSJJAP00000019957
ENSJJAG00000020728	ENSJJAP00000019898
ENSJJAG00000020728	ENSJJAP00000019901
ENSJJAG00000020729	ENSJJAP00000019895
ENSJJAG00000020730	ENSJJAP00000019910
ENSJJAG00000020731	ENSJJAP00000019902
ENSJJAG00000020732	ENSJJAP00000019903
ENSJJAG00000020733	ENSJJAP00000019912
ENSJJAG00000020734	ENSJJAP00000019906
ENSJJAG00000020735	ENSJJAP00000019908
ENSJJAG00000020736	ENSJJAP00000019907
ENSJJAG00000020737	ENSJJAP00000019921
ENSJJAG00000020738	ENSJJAP00000019913
ENSJJAG00000020739	ENSJJAP00000019916
ENSJJAG00000020740	ENSJJAP00000019914
ENSJJAG00000020741	ENSJJAP00000019915
ENSJJAG00000020742	ENSJJAP00000019917
ENSJJAG00000020743	ENSJJAP00000019926
ENSJJAG00000020743	ENSJJAP00000019930
ENSJJAG00000020744	ENSJJAP00000019918
ENSJJAG00000020745	ENSJJAP00000019920
ENSJJAG00000020745	ENSJJAP00000019923
ENSJJAG00000020746	ENSJJAP00000019919
ENSJJAG00000020747	ENSJJAP00000019922
ENSJJAG00000020748	ENSJJAP00000019927
ENSJJAG00000020749	ENSJJAP00000019924
ENSJJAG00000020750	ENSJJAP00000019942
ENSJJAG00000020750	ENSJJAP00000019945
ENSJJAG00000020751	ENSJJAP00000019925
ENSJJAG00000020752	ENSJJAP00000019928
ENSJJAG00000020752	ENSJJAP00000019931
ENSJJAG00000020752	ENSJJAP00000019937
ENSJJAG00000020753	ENSJJAP00000019929
ENSJJAG00000020753	ENSJJAP00000019935
ENSJJAG00000020754	ENSJJAP00000019932
ENSJJAG00000020755	ENSJJAP00000019936
ENSJJAG00000020756	ENSJJAP00000019934
ENSJJAG00000020757	ENSJJAP00000019939
ENSJJAG00000020758	ENSJJAP00000019983
ENSJJAG00000020758	ENSJJAP00000019984
ENSJJAG00000020758	ENSJJAP00000019991
ENSJJAG00000020759	ENSJJAP00000019933
ENSJJAG00000020760	ENSJJAP00000019944
ENSJJAG00000020761	ENSJJAP00000019938
ENSJJAG00000020762	ENSJJAP00000019940
ENSJJAG00000020763	ENSJJAP00000019943
ENSJJAG00000020764	ENSJJAP00000019947
ENSJJAG00000020764	ENSJJAP00000019950
ENSJJAG00000020764	ENSJJAP00000019952
ENSJJAG00000020765	ENSJJAP00000019969
ENSJJAG00000020766	ENSJJAP00000019948
ENSJJAG00000020766	ENSJJAP00000019951
ENSJJAG00000020768	ENSJJAP00000019968
ENSJJAG00000020768	ENSJJAP00000019979
ENSJJAG00000020769	ENSJJAP00000019953
ENSJJAG00000020770	ENSJJAP00000019980
ENSJJAG00000020771	ENSJJAP00000019954
ENSJJAG00000020772	ENSJJAP00000019955
ENSJJAG00000020773	ENSJJAP00000019986
ENSJJAG00000020773	ENSJJAP00000019992
ENSJJAG00000020774	ENSJJAP00000019959
ENSJJAG00000020775	ENSJJAP00000019975
ENSJJAG00000020776	ENSJJAP00000019960
ENSJJAG00000020777	ENSJJAP00000019963
ENSJJAG00000020777	ENSJJAP00000019970
ENSJJAG00000020778	ENSJJAP00000019974
ENSJJAG00000020778	ENSJJAP00000019981
ENSJJAG00000020778	ENSJJAP00000019985
ENSJJAG00000020779	ENSJJAP00000019961
ENSJJAG00000020779	ENSJJAP00000019966
ENSJJAG00000020780	ENSJJAP00000019962
ENSJJAG00000020781	ENSJJAP00000019964
ENSJJAG00000020781	ENSJJAP00000019967
ENSJJAG00000020781	ENSJJAP00000019971
ENSJJAG00000020782	ENSJJAP00000019965
ENSJJAG00000020784	ENSJJAP00000019972
ENSJJAG00000020785	ENSJJAP00000019976
ENSJJAG00000020786	ENSJJAP00000019978
ENSJJAG00000020786	ENSJJAP00000019982
ENSJJAG00000020787	ENSJJAP00000019973
ENSJJAG00000020788	ENSJJAP00000019988
ENSJJAG00000020789	ENSJJAP00000019977
ENSJJAG00000020790	ENSJJAP00000019987
ENSJJAG00000020791	ENSJJAP00000020015
ENSJJAG00000020791	ENSJJAP00000020022
ENSJJAG00000020792	ENSJJAP00000020036
ENSJJAG00000020792	ENSJJAP00000020047
ENSJJAG00000020794	ENSJJAP00000019989
ENSJJAG00000020795	ENSJJAP00000019990
ENSJJAG00000020796	ENSJJAP00000019995
ENSJJAG00000020797	ENSJJAP00000020001
ENSJJAG00000020798	ENSJJAP00000019993
ENSJJAG00000020799	ENSJJAP00000020000
ENSJJAG00000020800	ENSJJAP00000020011
ENSJJAG00000020801	ENSJJAP00000019996
ENSJJAG00000020802	ENSJJAP00000019999
ENSJJAG00000020803	ENSJJAP00000020006
ENSJJAG00000020804	ENSJJAP00000019998
ENSJJAG00000020805	ENSJJAP00000019997
ENSJJAG00000020806	ENSJJAP00000020010
ENSJJAG00000020807	ENSJJAP00000020003
ENSJJAG00000020808	ENSJJAP00000020004
ENSJJAG00000020809	ENSJJAP00000020002
ENSJJAG00000020810	ENSJJAP00000020028
ENSJJAG00000020811	ENSJJAP00000020016
ENSJJAG00000020811	ENSJJAP00000020020
ENSJJAG00000020812	ENSJJAP00000020007
ENSJJAG00000020813	ENSJJAP00000020008
ENSJJAG00000020814	ENSJJAP00000020009
ENSJJAG00000020814	ENSJJAP00000020012
ENSJJAG00000020814	ENSJJAP00000020013
ENSJJAG00000020814	ENSJJAP00000020017
ENSJJAG00000020814	ENSJJAP00000020021
ENSJJAG00000020814	ENSJJAP00000020026
ENSJJAG00000020815	ENSJJAP00000020014
ENSJJAG00000020816	ENSJJAP00000020027
ENSJJAG00000020816	ENSJJAP00000020031
ENSJJAG00000020817	ENSJJAP00000020019
ENSJJAG00000020818	ENSJJAP00000020024
ENSJJAG00000020819	ENSJJAP00000020018
ENSJJAG00000020820	ENSJJAP00000020057
ENSJJAG00000020820	ENSJJAP00000020062
ENSJJAG00000020821	ENSJJAP00000020030
ENSJJAG00000020821	ENSJJAP00000020033
ENSJJAG00000020822	ENSJJAP00000020023
ENSJJAG00000020823	ENSJJAP00000020025
ENSJJAG00000020824	ENSJJAP00000020029
ENSJJAG00000020825	ENSJJAP00000020032
ENSJJAG00000020826	ENSJJAP00000020056
ENSJJAG00000020827	ENSJJAP00000020043
ENSJJAG00000020828	ENSJJAP00000020035
ENSJJAG00000020828	ENSJJAP00000020038
ENSJJAG00000020829	ENSJJAP00000020040
ENSJJAG00000020829	ENSJJAP00000020046
ENSJJAG00000020829	ENSJJAP00000020050
ENSJJAG00000020830	ENSJJAP00000020034
ENSJJAG00000020831	ENSJJAP00000020037
ENSJJAG00000020832	ENSJJAP00000020044
ENSJJAG00000020833	ENSJJAP00000020041
ENSJJAG00000020834	ENSJJAP00000020042
ENSJJAG00000020835	ENSJJAP00000020045
ENSJJAG00000020836	ENSJJAP00000020087
ENSJJAG00000020836	ENSJJAP00000020088
ENSJJAG00000020837	ENSJJAP00000020039
ENSJJAG00000020838	ENSJJAP00000020055
ENSJJAG00000020839	ENSJJAP00000020049
ENSJJAG00000020840	ENSJJAP00000020065
ENSJJAG00000020840	ENSJJAP00000020068
ENSJJAG00000020841	ENSJJAP00000020048
ENSJJAG00000020842	ENSJJAP00000020051
ENSJJAG00000020843	ENSJJAP00000020052
ENSJJAG00000020844	ENSJJAP00000020053
ENSJJAG00000020845	ENSJJAP00000020058
ENSJJAG00000020846	ENSJJAP00000020054
ENSJJAG00000020846	ENSJJAP00000020059
ENSJJAG00000020846	ENSJJAP00000020061
ENSJJAG00000020847	ENSJJAP00000020074
ENSJJAG00000020848	ENSJJAP00000020060
ENSJJAG00000020849	ENSJJAP00000020070
ENSJJAG00000020849	ENSJJAP00000020080
ENSJJAG00000020850	ENSJJAP00000020063
ENSJJAG00000020851	ENSJJAP00000020066
ENSJJAG00000020852	ENSJJAP00000020083
ENSJJAG00000020852	ENSJJAP00000020085
